text,label,language,source
तपाईंको Global IME Bank खातामा असामान्य गतिविधि देखिएको छ। तुरुन्तै https://bit.ly/nep-secure-login मा गएर पासवर्ड परिवर्तन गर्नुहोस्।,Phishing,NP,chatgpt
तपाईंको Siddhartha Bank बाट आएको पार्सल डेलिभरी असफल भयो। ठेगाना सच्याउन यहाँ क्लिक गर्नुहोस्: [लिङ्क],Phishing,NP,chatgpt
चेतावनी: तपाईंको WhatsApp एकाउन्टमा प्रतिलिपि अधिकार उल्लङ्घन भएको छ। २४ घण्टा भित्र https://bit.ly/nep-secure-login मा अपील नगरे एकाउन्ट डिलिट हुनेछ।,Phishing,NP,chatgpt
चेतावनी: तपाईंको Ministry of Labour एकाउन्टमा प्रतिलिपि अधिकार उल्लङ्घन भएको छ। २४ घण्टा भित्र https://short.url/verify-account मा अपील नगरे एकाउन्ट डिलिट हुनेछ।,Phishing,NP,chatgpt
तपाईंको LinkedIn केवाईसी (KYC) अपडेट नभएकोले खाता रोक्का गरिएको छ। आजै [लिङ्क] मा गएर फारम भर्नुहोस्।,Phishing,NP,chatgpt
तपाईंको eSewa बाट आएको पार्सल डेलिभरी असफल भयो। ठेगाना सच्याउन यहाँ क्लिक गर्नुहोस्: https://short.url/verify-account,Phishing,NP,chatgpt
तपाईंको Khalti पासवर्डको म्याद आज सकिँदैछ। सुरक्षित रहन तुरुन्तै https://bit.ly/nep-secure-login मा नयाँ पासवर्ड राख्नुहोस्।,Phishing,NP,chatgpt
तपाईंको Nepal Bank अर्डर #52899 सफलतापूर्वक प्राप्त भयो। छिट्टै डेलिभरी हुनेछ।,Safe,NP,chatgpt
चेतावनी: तपाईंको Daraz एकाउन्टमा प्रतिलिपि अधिकार उल्लङ्घन भएको छ। २४ घण्टा भित्र https://bit.ly/nep-secure-login मा अपील नगरे एकाउन्ट डिलिट हुनेछ।,Phishing,NP,chatgpt
"बधाई छ! तपाईंले Sanima Bank बाट रु. २५,००० को चिठ्ठा जित्नुभएको छ। दाबी गर्न यहाँ जानुहोस्: [लिङ्क]",Phishing,NP,chatgpt
तपाईंको Twitter एकाउन्ट शंकास्पद लगइनका कारण ब्लक गरिएको छ। अनलक गर्न [लिङ्क] मा जानुहोस्।,Phishing,NP,chatgpt
तपाईंको Ministry of Labour बाट आएको पार्सल डेलिभरी असफल भयो। ठेगाना सच्याउन यहाँ क्लिक गर्नुहोस्: [लिङ्क],Phishing,NP,chatgpt
तपाईंको Instagram खातामा असामान्य गतिविधि देखिएको छ। तुरुन्तै [लिङ्क] मा गएर पासवर्ड परिवर्तन गर्नुहोस्।,Phishing,NP,chatgpt
चेतावनी: तपाईंको Department of Passports एकाउन्टमा प्रतिलिपि अधिकार उल्लङ्घन भएको छ। २४ घण्टा भित्र https://नक्कली-लिङ्क.कम मा अपील नगरे एकाउन्ट डिलिट हुनेछ।,Phishing,NP,chatgpt
"बधाई छ! तपाईंले IME Pay बाट रु. ५,००,००० को चिठ्ठा जित्नुभएको छ। दाबी गर्न यहाँ जानुहोस्: https://नक्कली-लिङ्क.कम",Phishing,NP,chatgpt
तपाईंको Facebook मा नयाँ सन्देश प्राप्त भएको छ। हेर्नको लागि लगइन गर्नुहोस्: [लिङ्क],Phishing,NP,chatgpt
तपाईंको Global IME Bank कर फिर्ता (Tax Refund) तयार छ। रकम प्राप्त गर्न आफ्नो बैंक विवरण यहाँ भर्नुहोस्: https://bit.ly/nep-secure-login,Phishing,NP,chatgpt
तपाईंको Sanima Bank अपोइन्टमेन्ट भोलि दिउँसो २ बजेको लागि तय गरिएको छ।,Safe,NP,chatgpt
तपाईंको Sastodeal खातामा असामान्य गतिविधि देखिएको छ। तुरुन्तै https://bit.ly/nep-secure-login मा गएर पासवर्ड परिवर्तन गर्नुहोस्।,Phishing,NP,chatgpt
चेतावनी: तपाईंको eSewa एकाउन्टमा प्रतिलिपि अधिकार उल्लङ्घन भएको छ। २४ घण्टा भित्र [लिङ्क] मा अपील नगरे एकाउन्ट डिलिट हुनेछ।,Phishing,NP,chatgpt
